species_name,species_num,predicted_species_name,predicted_species_num,good_pred_probability,img_name,img_path
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9944971,Anthophora furcata51459.jpg,BD_71/Anthophora furcata/Anthophora furcata51459.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.98175436,Anthophora furcata53237.jpeg,BD_71/Anthophora furcata/Anthophora furcata53237.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99713326,Anthophora furcata54244.jpeg,BD_71/Anthophora furcata/Anthophora furcata54244.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.942351,Anthophora furcata54318.jpg,BD_71/Anthophora furcata/Anthophora furcata54318.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9878341,Anthophora furcata55757.jpeg,BD_71/Anthophora furcata/Anthophora furcata55757.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.98905843,Anthophora furcata68822.jpeg,BD_71/Anthophora furcata/Anthophora furcata68822.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99825436,Anthophora furcata7065.jpg,BD_71/Anthophora furcata/Anthophora furcata7065.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9998068,Anthophora furcata73824.jpg,BD_71/Anthophora furcata/Anthophora furcata73824.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9655524,Anthophora furcata74672.jpeg,BD_71/Anthophora furcata/Anthophora furcata74672.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9987224,Anthophora furcata75508.jpg,BD_71/Anthophora furcata/Anthophora furcata75508.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9992342,Anthophora furcata75648.jpg,BD_71/Anthophora furcata/Anthophora furcata75648.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999758,Anthophora furcata75993.jpeg,BD_71/Anthophora furcata/Anthophora furcata75993.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99083555,Anthophora furcata76231.jpg,BD_71/Anthophora furcata/Anthophora furcata76231.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9982503,Anthophora furcata76280.jpeg,BD_71/Anthophora furcata/Anthophora furcata76280.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9959132,Anthophora furcata76636.jpeg,BD_71/Anthophora furcata/Anthophora furcata76636.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.98620343,Anthophora furcata77150.jpeg,BD_71/Anthophora furcata/Anthophora furcata77150.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999163,Anthophora furcata77151.jpeg,BD_71/Anthophora furcata/Anthophora furcata77151.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99711204,Anthophora furcata77230.jpg,BD_71/Anthophora furcata/Anthophora furcata77230.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99750465,Anthophora furcata77897.jpg,BD_71/Anthophora furcata/Anthophora furcata77897.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99992573,Anthophora furcata78246.jpg,BD_71/Anthophora furcata/Anthophora furcata78246.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999316,Anthophora furcata78511.jpeg,BD_71/Anthophora furcata/Anthophora furcata78511.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99887294,Anthophora furcata79175.jpeg,BD_71/Anthophora furcata/Anthophora furcata79175.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999999,Anthophora furcata79775.jpg,BD_71/Anthophora furcata/Anthophora furcata79775.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9750004,Anthophora furcata79960.jpg,BD_71/Anthophora furcata/Anthophora furcata79960.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9992418,Anthophora furcata80530.jpg,BD_71/Anthophora furcata/Anthophora furcata80530.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.97405505,Anthophora furcata80580.jpeg,BD_71/Anthophora furcata/Anthophora furcata80580.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99531376,Anthophora furcata81617.jpg,BD_71/Anthophora furcata/Anthophora furcata81617.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99044234,Anthophora furcata82110.jpeg,BD_71/Anthophora furcata/Anthophora furcata82110.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9925343,Anthophora furcata83407.jpeg,BD_71/Anthophora furcata/Anthophora furcata83407.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9998037,Anthophora furcata84502.jpeg,BD_71/Anthophora furcata/Anthophora furcata84502.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9895732,Anthophora furcata89370.jpeg,BD_71/Anthophora furcata/Anthophora furcata89370.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99783844,Anthophora furcata89702.jpeg,BD_71/Anthophora furcata/Anthophora furcata89702.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999585,Anthophora furcata89976.jpg,BD_71/Anthophora furcata/Anthophora furcata89976.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99321234,Anthophora furcata90211.jpeg,BD_71/Anthophora furcata/Anthophora furcata90211.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99929416,Anthophora furcata90873.jpg,BD_71/Anthophora furcata/Anthophora furcata90873.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99973685,Anthophora furcata91853.jpeg,BD_71/Anthophora furcata/Anthophora furcata91853.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9958721,Anthophora furcata92205.jpg,BD_71/Anthophora furcata/Anthophora furcata92205.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9991141,Anthophora furcata92227.jpeg,BD_71/Anthophora furcata/Anthophora furcata92227.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.97864896,Anthophora furcata93156.jpg,BD_71/Anthophora furcata/Anthophora furcata93156.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99951196,Anthophora furcata95139.jpeg,BD_71/Anthophora furcata/Anthophora furcata95139.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99988437,Anthophora furcata95607.jpeg,BD_71/Anthophora furcata/Anthophora furcata95607.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99667966,Anthophora furcata95671.jpeg,BD_71/Anthophora furcata/Anthophora furcata95671.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99985695,Anthophora furcata96091.jpeg,BD_71/Anthophora furcata/Anthophora furcata96091.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9998909,Anthophora furcata96213.jpeg,BD_71/Anthophora furcata/Anthophora furcata96213.jpeg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9982322,inconnus.jpg,BD_71/Anthophora furcata/inconnus.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.99687564,juillet_2011_vil7.jpg,BD_71/Anthophora furcata/juillet_2011_vil7.jpg
Anthophora furcata,24.0,Anthophora furcata,24.0,0.9999646,juillet_2011_vilx.jpg,BD_71/Anthophora furcata/juillet_2011_vilx.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9888708,20090504_hymenop.jpg,BD_71/Anthophora plumipes/20090504_hymenop.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9993699,5d005329b.jpg,BD_71/Anthophora plumipes/5d005329b.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9863734,5d039215b.jpg,BD_71/Anthophora plumipes/5d039215b.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9857626,5db00933.jpg,BD_71/Anthophora plumipes/5db00933.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99345595,Abeille.jpeg,BD_71/Anthophora plumipes/Abeille.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9954176,Anthophora plumipes10147.jpg,BD_71/Anthophora plumipes/Anthophora plumipes10147.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.97362894,Anthophora plumipes10199.jpg,BD_71/Anthophora plumipes/Anthophora plumipes10199.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9296786,Anthophora plumipes104.png,BD_71/Anthophora plumipes/Anthophora plumipes104.png
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99982774,Anthophora plumipes1059.jpg,BD_71/Anthophora plumipes/Anthophora plumipes1059.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.95093775,Anthophora plumipes1063.jpg,BD_71/Anthophora plumipes/Anthophora plumipes1063.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996755,Anthophora plumipes10656.jpg,BD_71/Anthophora plumipes/Anthophora plumipes10656.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99080527,Anthophora plumipes1067.jpg,BD_71/Anthophora plumipes/Anthophora plumipes1067.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.98413944,Anthophora plumipes11252.jpg,BD_71/Anthophora plumipes/Anthophora plumipes11252.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9993137,Anthophora plumipes1156.jpg,BD_71/Anthophora plumipes/Anthophora plumipes1156.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99876213,Anthophora plumipes11980.jpg,BD_71/Anthophora plumipes/Anthophora plumipes11980.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9865726,Anthophora plumipes15814.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes15814.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.98563576,Anthophora plumipes16252.jpg,BD_71/Anthophora plumipes/Anthophora plumipes16252.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9550615,Anthophora plumipes17067.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes17067.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9951633,Anthophora plumipes17979.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes17979.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.98355293,Anthophora plumipes18639.jpg,BD_71/Anthophora plumipes/Anthophora plumipes18639.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9746368,Anthophora plumipes19595.jpg,BD_71/Anthophora plumipes/Anthophora plumipes19595.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9994665,Anthophora plumipes19601.jpg,BD_71/Anthophora plumipes/Anthophora plumipes19601.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.91197604,Anthophora plumipes20077.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes20077.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.999902,Anthophora plumipes20418.jpg,BD_71/Anthophora plumipes/Anthophora plumipes20418.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9072127,Anthophora plumipes20520.png,BD_71/Anthophora plumipes/Anthophora plumipes20520.png
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9968182,Anthophora plumipes20594.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes20594.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.94394225,Anthophora plumipes20879.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes20879.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99466056,Anthophora plumipes20945.jpg,BD_71/Anthophora plumipes/Anthophora plumipes20945.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999976,Anthophora plumipes20948.jpg,BD_71/Anthophora plumipes/Anthophora plumipes20948.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9788736,Anthophora plumipes2103.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes2103.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9943171,Anthophora plumipes21081.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21081.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.97606933,Anthophora plumipes21095.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21095.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9714621,Anthophora plumipes21252.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21252.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9995431,Anthophora plumipes21269.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21269.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9994099,Anthophora plumipes21499.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21499.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9976726,Anthophora plumipes2151.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes2151.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99712604,Anthophora plumipes21518.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21518.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99996173,Anthophora plumipes21617.png,BD_71/Anthophora plumipes/Anthophora plumipes21617.png
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99994266,Anthophora plumipes21626.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21626.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9932186,Anthophora plumipes21668.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21668.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996873,Anthophora plumipes21729.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21729.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9915405,Anthophora plumipes21825.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21825.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9189425,Anthophora plumipes21922.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21922.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99948186,Anthophora plumipes22042.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22042.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9920169,Anthophora plumipes22054.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22054.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99996924,Anthophora plumipes22075.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22075.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9851488,Anthophora plumipes22098.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22098.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99992025,Anthophora plumipes22107.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22107.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99992836,Anthophora plumipes22215.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22215.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9077939,Anthophora plumipes22243.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22243.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99356645,Anthophora plumipes22288.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22288.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9992618,Anthophora plumipes22335.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22335.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99433327,Anthophora plumipes22366.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22366.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9230435,Anthophora plumipes22421.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22421.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9848165,Anthophora plumipes22479.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22479.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9998529,Anthophora plumipes22536.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22536.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9998331,Anthophora plumipes22570.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22570.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99958473,Anthophora plumipes22601.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22601.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9952369,Anthophora plumipes22660.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22660.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996544,Anthophora plumipes22666.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22666.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.992266,Anthophora plumipes22683.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22683.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9995003,Anthophora plumipes2280.jpg,BD_71/Anthophora plumipes/Anthophora plumipes2280.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.98448074,Anthophora plumipes22838.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22838.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9315199,Anthophora plumipes22911.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22911.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9102878,Anthophora plumipes22949.png,BD_71/Anthophora plumipes/Anthophora plumipes22949.png
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99927074,Anthophora plumipes23230.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes23230.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9934609,Anthophora plumipes23385.jpg,BD_71/Anthophora plumipes/Anthophora plumipes23385.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9942814,Anthophora plumipes23399.jpg,BD_71/Anthophora plumipes/Anthophora plumipes23399.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99322295,Anthophora plumipes23494.jpg,BD_71/Anthophora plumipes/Anthophora plumipes23494.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9916978,Anthophora plumipes235.jpg,BD_71/Anthophora plumipes/Anthophora plumipes235.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.999969,Anthophora plumipes23506.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes23506.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.993616,Anthophora plumipes23630.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes23630.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.978391,Anthophora plumipes23678.jpg,BD_71/Anthophora plumipes/Anthophora plumipes23678.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999479,Anthophora plumipes23948.jpg,BD_71/Anthophora plumipes/Anthophora plumipes23948.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999727,Anthophora plumipes23963.png,BD_71/Anthophora plumipes/Anthophora plumipes23963.png
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9502321,Anthophora plumipes24007.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes24007.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99039245,Anthophora plumipes24146.jpg,BD_71/Anthophora plumipes/Anthophora plumipes24146.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9937775,Anthophora plumipes24194.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes24194.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9968393,Anthophora plumipes24231.jpg,BD_71/Anthophora plumipes/Anthophora plumipes24231.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999807,Anthophora plumipes2448.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes2448.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99163073,Anthophora plumipes24482.jpg,BD_71/Anthophora plumipes/Anthophora plumipes24482.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9995383,Anthophora plumipes24644.jpg,BD_71/Anthophora plumipes/Anthophora plumipes24644.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999746,Anthophora plumipes2476.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes2476.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99987936,Anthophora plumipes24897.jpg,BD_71/Anthophora plumipes/Anthophora plumipes24897.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.993089,Anthophora plumipes25159.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25159.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999974,Anthophora plumipes25287.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25287.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.92992324,Anthophora plumipes25392.jpg,BD_71/Anthophora plumipes/Anthophora plumipes25392.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9994481,Anthophora plumipes25456.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25456.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9530496,Anthophora plumipes25604.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25604.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.995761,Anthophora plumipes25610.jpg,BD_71/Anthophora plumipes/Anthophora plumipes25610.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999912,Anthophora plumipes25646.jpg,BD_71/Anthophora plumipes/Anthophora plumipes25646.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9833097,Anthophora plumipes2590.jpg,BD_71/Anthophora plumipes/Anthophora plumipes2590.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999765,Anthophora plumipes25926.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25926.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99957186,Anthophora plumipes26064.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26064.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.973938,Anthophora plumipes26121.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26121.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99915874,Anthophora plumipes26184.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26184.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.94357413,Anthophora plumipes26258.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes26258.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99946195,Anthophora plumipes26268.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26268.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99962795,Anthophora plumipes26413.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26413.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.976259,Anthophora plumipes26435.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26435.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99925035,Anthophora plumipes26496.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26496.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.961491,Anthophora plumipes26580.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26580.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9991374,Anthophora plumipes26716.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes26716.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.90096563,Anthophora plumipes26807.jpg,BD_71/Anthophora plumipes/Anthophora plumipes26807.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9327111,Anthophora plumipes26818.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes26818.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9997311,Anthophora plumipes26996.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes26996.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9638999,Anthophora plumipes27170.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27170.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9998915,Anthophora plumipes27333.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27333.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9949032,Anthophora plumipes27391.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27391.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9836532,Anthophora plumipes27394.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27394.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.97641027,Anthophora plumipes27399.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27399.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.92794275,Anthophora plumipes27631.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27631.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.97167826,Anthophora plumipes27644.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27644.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996706,Anthophora plumipes27675.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27675.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9939744,Anthophora plumipes27706.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27706.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.94928765,Anthophora plumipes27756.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27756.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99991834,Anthophora plumipes27758.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27758.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9818957,Anthophora plumipes27761.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27761.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.999281,Anthophora plumipes27774.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27774.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9993462,Anthophora plumipes27832.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27832.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9563395,Anthophora plumipes27896.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27896.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9966595,Anthophora plumipes27923.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27923.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.98896515,Anthophora plumipes27925.jpg,BD_71/Anthophora plumipes/Anthophora plumipes27925.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9901154,Anthophora plumipes27946.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes27946.jpeg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9227208,Anthophora plumipes28074.jpg,BD_71/Anthophora plumipes/Anthophora plumipes28074.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9997117,Anthophora plumipes2810.jpg,BD_71/Anthophora plumipes/Anthophora plumipes2810.jpg
Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9670433,Anthophora plumipes28105.jpg,BD_71/Anthophora plumipes/Anthophora plumipes28105.jpg
