,species_name,species_num,predicted_species_name,predicted_species_num,good_pred_probability,img_name,img_path
455,Anthidiellum strigatum,18.0,Anthidiellum strigatum,18.0,0.92637235,mesopleure strigatum.jpg,BD_71/Anthidiellum strigatum/mesopleure strigatum.jpg
456,Anthidiellum strigatum,18.0,Anthidiellum strigatum,18.0,0.9996506,Anthidiellum strigatum15531.jpeg,BD_71/Anthidiellum strigatum/Anthidiellum strigatum15531.jpeg
457,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.99908364,Anthidium florentinum41794.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum41794.jpeg
458,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9895365,Anthidium florentinum84894.jpg,BD_71/Anthidium florentinum/Anthidium florentinum84894.jpg
459,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.97818977,Anthidium florentinum69728.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum69728.jpeg
460,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9937995,Anthidium florentinum79377.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum79377.jpeg
461,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.971866,Anthidium florentinum54432.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum54432.jpeg
462,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.96251434,Anthidium florentinum84547.jpg,BD_71/Anthidium florentinum/Anthidium florentinum84547.jpg
463,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.985844,Anthidium florentinum1542.jpg,BD_71/Anthidium florentinum/Anthidium florentinum1542.jpg
464,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.98636067,Anthidium florentinum4689.jpg,BD_71/Anthidium florentinum/Anthidium florentinum4689.jpg
465,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9490065,Anthidium florentinum38958.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum38958.jpeg
466,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9686766,Anthidium florentinum83490.jpg,BD_71/Anthidium florentinum/Anthidium florentinum83490.jpg
467,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9963381,Anthidium florentinum88104.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum88104.jpeg
468,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.98273635,Anthidium florentinum55637.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum55637.jpeg
469,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9848032,Anthidium florentinum80791.jpg,BD_71/Anthidium florentinum/Anthidium florentinum80791.jpg
470,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9927913,Anthidium florentinum79955.jpg,BD_71/Anthidium florentinum/Anthidium florentinum79955.jpg
471,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.99466455,Hymeno2.jpg,BD_71/Anthidium florentinum/Hymeno2.jpg
472,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9430333,Anthidium florentinum4916.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum4916.jpeg
473,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.98805004,Anthidium florentinum1368.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum1368.jpeg
474,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.96687394,Anthidium florentinum48426.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum48426.jpeg
475,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9385453,Anthidium florentinum91665.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum91665.jpeg
476,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9618154,Anthidium florentinum88646.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum88646.jpeg
477,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.96612674,Anthidium florentinum17023.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum17023.jpeg
478,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9999542,Anthidium florentinum75050.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum75050.jpeg
479,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9916481,Anthidium florentinum52798.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum52798.jpeg
480,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9724796,Anthidium florentinum80097.jpg,BD_71/Anthidium florentinum/Anthidium florentinum80097.jpg
481,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9911754,Anthidium florentinum86989.jpg,BD_71/Anthidium florentinum/Anthidium florentinum86989.jpg
482,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.99999034,Anthidium florentinum84628.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum84628.jpeg
483,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.98153573,Anthidium florentinum81731.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum81731.jpeg
484,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.92728055,Anthidium florentinum79956.jpg,BD_71/Anthidium florentinum/Anthidium florentinum79956.jpg
485,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9721895,Anthidium florentinum47788.jpg,BD_71/Anthidium florentinum/Anthidium florentinum47788.jpg
486,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.99930954,Anthidium florentinum16969.jpg,BD_71/Anthidium florentinum/Anthidium florentinum16969.jpg
487,Anthidium florentinum,19.0,Anthidium florentinum,19.0,0.9843323,Anthidium florentinum73278.jpeg,BD_71/Anthidium florentinum/Anthidium florentinum73278.jpeg
488,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.98254484,Anthidium manicatum86257.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum86257.jpeg
489,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9949449,Anthidium manicatum8872.jpg,BD_71/Anthidium manicatum/Anthidium manicatum8872.jpg
490,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9862288,Anthidium manicatum52311.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum52311.jpeg
491,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99875057,Anthidium manicatum74698.jpg,BD_71/Anthidium manicatum/Anthidium manicatum74698.jpg
492,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9983382,Anthidium manicatum83690.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum83690.jpeg
493,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9996911,img_0149.jpg.jpg,BD_71/Anthidium manicatum/img_0149.jpg.jpg
494,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.98775303,Anthidium manicatum76670.jpg,BD_71/Anthidium manicatum/Anthidium manicatum76670.jpg
495,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.97156864,Anthidium manicatum56802.jpg,BD_71/Anthidium manicatum/Anthidium manicatum56802.jpg
496,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9312488,Anthidium manicatum37673.jpg,BD_71/Anthidium manicatum/Anthidium manicatum37673.jpg
497,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99967086,Anthidium manicatum84690.jpg,BD_71/Anthidium manicatum/Anthidium manicatum84690.jpg
498,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9710924,Anthidium manicatum1682.jpg,BD_71/Anthidium manicatum/Anthidium manicatum1682.jpg
499,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.98729634,Anthidium manicatum90633.jpg,BD_71/Anthidium manicatum/Anthidium manicatum90633.jpg
500,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.963171,Anthidium manicatum44968.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum44968.jpeg
501,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.96359766,Anthidium manicatum24337.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum24337.jpeg
502,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9587453,Anthidium manicatum81063.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum81063.jpeg
503,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9274902,Anthidium manicatum12839.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum12839.jpeg
504,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9358597,Anthidium manicatum77509.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum77509.jpeg
505,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9936532,Anthidium manicatum12781.jpg,BD_71/Anthidium manicatum/Anthidium manicatum12781.jpg
506,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.958664,Anthidium manicatum96300.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum96300.jpeg
507,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99996936,Anthidium manicatum12470.jpg,BD_71/Anthidium manicatum/Anthidium manicatum12470.jpg
508,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9693552,Anthidium manicatum77849.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum77849.jpeg
509,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9969195,Anthidium manicatum82514.jpg,BD_71/Anthidium manicatum/Anthidium manicatum82514.jpg
510,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9635434,Anthidium manicatum2628.jpg,BD_71/Anthidium manicatum/Anthidium manicatum2628.jpg
511,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9056115,_dss6272.jpg,BD_71/Anthidium manicatum/_dss6272.jpg
512,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99164164,Anthidium manicatum52276.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum52276.jpeg
513,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99919146,Anthidium manicatum34047.jpg,BD_71/Anthidium manicatum/Anthidium manicatum34047.jpg
514,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.92392147,Anthidium manicatum51444.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum51444.jpeg
515,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.93090814,Anthidium manicatum48941.jpg,BD_71/Anthidium manicatum/Anthidium manicatum48941.jpg
516,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9897545,Anthidium manicatum14928.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum14928.jpeg
517,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.98115116,Anthidium manicatum89263.jpg,BD_71/Anthidium manicatum/Anthidium manicatum89263.jpg
518,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9363966,Anthidium manicatum32857.jpg,BD_71/Anthidium manicatum/Anthidium manicatum32857.jpg
519,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.90751654,Anthidium manicatum34878.jpg,BD_71/Anthidium manicatum/Anthidium manicatum34878.jpg
520,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99742943,Anthidium manicatum53542.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum53542.jpeg
521,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9507037,Anthidium manicatum5881.jpg,BD_71/Anthidium manicatum/Anthidium manicatum5881.jpg
522,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99958783,Anthidium manicatum90320.jpg,BD_71/Anthidium manicatum/Anthidium manicatum90320.jpg
523,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.99799585,Anthidium manicatum89095.jpeg,BD_71/Anthidium manicatum/Anthidium manicatum89095.jpeg
524,Anthidium manicatum,20.0,Anthidium manicatum,20.0,0.9778902,Anthidium 3.jpg,BD_71/Anthidium manicatum/Anthidium 3.jpg
525,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.98277974,Anthidium oblongatum2194.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum2194.jpeg
526,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9998072,Anthidium oblongatum95639.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum95639.jpeg
527,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.99893135,Anthidium oblongatum37178.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum37178.jpeg
528,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9609702,Anthidium oblongatum53154.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum53154.jpeg
529,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9869779,Anthidium oblongatum14481.jpg,BD_71/Anthidium oblongatum/Anthidium oblongatum14481.jpg
530,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.99975306,Anthidium oblongatum95636.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum95636.jpeg
531,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9999832,Anthidium oblongatum51775.jpg,BD_71/Anthidium oblongatum/Anthidium oblongatum51775.jpg
532,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.99908006,Anthidium oblongatum79226.jpg,BD_71/Anthidium oblongatum/Anthidium oblongatum79226.jpg
533,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9917548,897p.jpg,BD_71/Anthidium oblongatum/897p.jpg
534,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.98657215,Anthidium oblongatum1587.jpg,BD_71/Anthidium oblongatum/Anthidium oblongatum1587.jpg
535,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9998149,Anthidium oblongatum10395.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum10395.jpeg
536,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9566932,Anthidium oblongatum43184.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum43184.jpeg
537,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9998971,Hymenoptere Anthidium oblongatum a verifier 14.jpg,BD_71/Anthidium oblongatum/Hymenoptere Anthidium oblongatum a verifier 14.jpg
538,Anthidium oblongatum,21.0,Anthidium oblongatum,21.0,0.9234853,Anthidium oblongatum95518.jpeg,BD_71/Anthidium oblongatum/Anthidium oblongatum95518.jpeg
539,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9994531,Anthidium septemspinosum88475.jpg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum88475.jpg
540,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99975806,2019 07 31 0014.jpg,BD_71/Anthidium septemspinosum/2019 07 31 0014.jpg
541,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99994123,Anthidium septemspinosum86488.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum86488.jpeg
542,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9995301,Anthidium septemspinosum14446.jpg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum14446.jpg
543,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99972147,Anthidium septemspinosum81348.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum81348.jpeg
544,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99991477,Anthidium septemspinosum17053.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum17053.jpeg
545,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.94059277,Hymenoptera - Megachilidae - Anthidium septemspinosum - 31 juil 2019 - DSC_7233 Maison 93.jpg,BD_71/Anthidium septemspinosum/Hymenoptera - Megachilidae - Anthidium septemspinosum - 31 juil 2019 - DSC_7233 Maison 93.jpg
546,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9999429,Anthidium septemspinosum81108.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum81108.jpeg
547,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9918562,Anthidium septemspinosum94827.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum94827.jpeg
548,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9924487,Anthidium septemspinosum16854.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum16854.jpeg
549,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99999094,Anthidium septemspinosum51504.jpg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum51504.jpg
550,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.93720114,Anthidium septemspinosum85463.jpeg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum85463.jpeg
551,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.99908245,Anthidium septemspinosum53613.jpg,BD_71/Anthidium septemspinosum/Anthidium septemspinosum53613.jpg
552,Anthidium septemspinosum,22.0,Anthidium septemspinosum,22.0,0.9994887,anthidium_17.jpg,BD_71/Anthidium septemspinosum/anthidium_17.jpg
553,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.99750465,Anthophora bimaculata97157.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata97157.jpeg
554,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.98264736,Anthophora bimaculata40210.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata40210.jpeg
555,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.97482693,Anthophora bimaculata2969.jpg,BD_71/Anthophora bimaculata/Anthophora bimaculata2969.jpg
556,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.9999851,Anthophora bimaculata67336.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata67336.jpeg
557,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.99375993,Anthophora bimaculata93025.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata93025.jpeg
558,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.98655397,Anthophora bimaculata83843.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata83843.jpeg
559,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.99695045,Anthophora bimaculata17083.jpg,BD_71/Anthophora bimaculata/Anthophora bimaculata17083.jpg
560,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.9999882,Anthophora bimaculata14553.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata14553.jpeg
561,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.988972,Anthophora bimaculata15227.jpg,BD_71/Anthophora bimaculata/Anthophora bimaculata15227.jpg
562,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.9981408,Anthophora bimaculata50003.jpg,BD_71/Anthophora bimaculata/Anthophora bimaculata50003.jpg
563,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.9919537,Anthophora bimaculata79138.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata79138.jpeg
564,Anthophora bimaculata,23.0,Anthophora bimaculata,23.0,0.9997757,Anthophora bimaculata96687.jpeg,BD_71/Anthophora bimaculata/Anthophora bimaculata96687.jpeg
565,Anthophora furcata,24.0,Anthophora furcata,24.0,0.9987224,Anthophora furcata75508.jpg,BD_71/Anthophora furcata/Anthophora furcata75508.jpg
566,Anthophora furcata,24.0,Anthophora furcata,24.0,0.9418257,Anthophora furcata42401.jpg,BD_71/Anthophora furcata/Anthophora furcata42401.jpg
567,Anthophora furcata,24.0,Anthophora furcata,24.0,0.99439937,4J5A2435.jpeg,BD_71/Anthophora furcata/4J5A2435.jpeg
568,Anthophora furcata,24.0,Anthophora furcata,24.0,0.98905843,Anthophora furcata68822.jpeg,BD_71/Anthophora furcata/Anthophora furcata68822.jpeg
569,Anthophora furcata,24.0,Anthophora furcata,24.0,0.98781943,Anthophora furcata3711.jpg,BD_71/Anthophora furcata/Anthophora furcata3711.jpg
570,Anthophora furcata,24.0,Anthophora furcata,24.0,0.99873775,Anthophora furcata45096.jpeg,BD_71/Anthophora furcata/Anthophora furcata45096.jpeg
571,Anthophora furcata,24.0,Anthophora furcata,24.0,0.99927,Anthophora furcata3709.jpg,BD_71/Anthophora furcata/Anthophora furcata3709.jpg
572,Anthophora furcata,24.0,Anthophora furcata,24.0,0.99825436,Anthophora furcata7065.jpg,BD_71/Anthophora furcata/Anthophora furcata7065.jpg
573,Anthophora furcata,24.0,Anthophora furcata,24.0,0.99995136,Andrena2.jpg,BD_71/Anthophora furcata/Andrena2.jpg
574,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.93114066,Anthophora plumipes29553.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes29553.jpeg
575,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99993825,Anthophora plumipes9621.jpg,BD_71/Anthophora plumipes/Anthophora plumipes9621.jpg
576,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996412,Anthophora plumipes67757.jpg,BD_71/Anthophora plumipes/Anthophora plumipes67757.jpg
577,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.97973686,Anthophora plumipes61194.jpg,BD_71/Anthophora plumipes/Anthophora plumipes61194.jpg
578,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9118936,Anthophora plumipes66132.jpg,BD_71/Anthophora plumipes/Anthophora plumipes66132.jpg
579,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.93499565,Anthophora plumipes28275.jpg,BD_71/Anthophora plumipes/Anthophora plumipes28275.jpg
580,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9949615,Anthophora plumipes60233.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes60233.jpeg
581,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9315199,Anthophora plumipes22911.jpg,BD_71/Anthophora plumipes/Anthophora plumipes22911.jpg
582,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99287146,Anthophora plumipes75528.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes75528.jpeg
583,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99974006,Anthophora plumipes56830.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes56830.jpeg
584,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9670433,Anthophora plumipes28105.jpg,BD_71/Anthophora plumipes/Anthophora plumipes28105.jpg
585,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9920169,Anthophora plumipes22054.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22054.jpeg
586,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999727,Anthophora plumipes23963.png,BD_71/Anthophora plumipes/Anthophora plumipes23963.png
587,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.999969,Anthophora plumipes23506.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes23506.jpeg
588,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9965327,Anthophora plumipes63157.jpg,BD_71/Anthophora plumipes/Anthophora plumipes63157.jpg
589,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9970842,Anthophora plumipes66307.jpg,BD_71/Anthophora plumipes/Anthophora plumipes66307.jpg
590,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9996873,Anthophora plumipes21729.jpg,BD_71/Anthophora plumipes/Anthophora plumipes21729.jpg
591,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9750661,Anthophora plumipes56299.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes56299.jpeg
592,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9705402,Anthophora plumipes62742.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes62742.jpeg
593,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9991374,Anthophora plumipes26716.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes26716.jpeg
594,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9932186,Anthophora plumipes21668.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21668.jpeg
595,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9967513,Anthophora plumipes8690.jpg,BD_71/Anthophora plumipes/Anthophora plumipes8690.jpg
596,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99784875,Anthophora plumipes65115.jpg,BD_71/Anthophora plumipes/Anthophora plumipes65115.jpg
597,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99288297,Anthophora plumipes66010.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes66010.jpeg
598,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99488336,Anthophora plumipes58590.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes58590.jpeg
599,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9807833,Anthophora plumipes53590.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes53590.jpeg
600,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999739,Anthophora plumipes62743.jpg,BD_71/Anthophora plumipes/Anthophora plumipes62743.jpg
601,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99624264,Anthophora plumipes503.jpg,BD_71/Anthophora plumipes/Anthophora plumipes503.jpg
602,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9790527,Anthophora plumipes67926.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes67926.jpeg
603,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9994779,Anthophora plumipes64782.jpg,BD_71/Anthophora plumipes/Anthophora plumipes64782.jpg
604,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.991995,Anthophora plumipes3051.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes3051.jpeg
605,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9998331,Anthophora plumipes22570.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes22570.jpeg
606,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9955871,Anthophora plumipes68404.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes68404.jpeg
607,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9937775,Anthophora plumipes24194.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes24194.jpeg
608,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9955591,Anthophora plumipes56205.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes56205.jpeg
609,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9999175,DSC_2241-2.jpg,BD_71/Anthophora plumipes/DSC_2241-2.jpg
610,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9865726,Anthophora plumipes15814.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes15814.jpeg
611,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9908326,Anthophora plumipes58893.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes58893.jpeg
612,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99940586,Anthophora plumipes7553.jpg,BD_71/Anthophora plumipes/Anthophora plumipes7553.jpg
613,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99901104,Anthophora plumipes66885.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes66885.jpeg
614,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9530496,Anthophora plumipes25604.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes25604.jpeg
615,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99888426,Anthophora plumipes63144.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes63144.jpeg
616,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.9995431,Anthophora plumipes21269.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes21269.jpeg
617,Anthophora plumipes,25.0,Anthophora plumipes,25.0,0.99608225,Anthophora plumipes65501.jpeg,BD_71/Anthophora plumipes/Anthophora plumipes65501.jpeg
