,species_name,species_num,predicted_species_name,predicted_species_num,good_pred_probability,img_name,img_path
2819,Andrena nitida,13.0,Andrena nitida,13.0,0.9182099,Andrena nitida2659.jpeg,BD_71/Andrena nitida/Andrena nitida2659.jpeg
2820,Andrena nitida,13.0,Andrena nitida,13.0,0.9969632,Andrena nitida26759.jpg,BD_71/Andrena nitida/Andrena nitida26759.jpg
2821,Andrena nitida,13.0,Andrena nitida,13.0,0.99718237,Andrena nitida2681.jpg,BD_71/Andrena nitida/Andrena nitida2681.jpg
2822,Andrena nitida,13.0,Andrena nitida,13.0,0.9904546,Andrena nitida2685.jpg,BD_71/Andrena nitida/Andrena nitida2685.jpg
2823,Andrena nitida,13.0,Andrena nitida,13.0,0.9804633,Andrena nitida27272.jpeg,BD_71/Andrena nitida/Andrena nitida27272.jpeg
2824,Andrena nitida,13.0,Andrena nitida,13.0,0.99040425,Andrena nitida27490.jpeg,BD_71/Andrena nitida/Andrena nitida27490.jpeg
2825,Andrena nitida,13.0,Andrena nitida,13.0,0.9958248,Andrena nitida27513.jpg,BD_71/Andrena nitida/Andrena nitida27513.jpg
2826,Andrena nitida,13.0,Andrena nitida,13.0,0.99706775,Andrena nitida27536.jpeg,BD_71/Andrena nitida/Andrena nitida27536.jpeg
2827,Andrena nitida,13.0,Andrena nitida,13.0,0.9588311,Andrena nitida27806.jpeg,BD_71/Andrena nitida/Andrena nitida27806.jpeg
2828,Andrena nitida,13.0,Andrena nitida,13.0,0.9635,Andrena nitida27811.jpeg,BD_71/Andrena nitida/Andrena nitida27811.jpeg
2829,Andrena nitida,13.0,Andrena nitida,13.0,0.9457446,Andrena nitida28358.jpg,BD_71/Andrena nitida/Andrena nitida28358.jpg
2830,Andrena nitida,13.0,Andrena nitida,13.0,0.9631142,Andrena nitida28570.jpg,BD_71/Andrena nitida/Andrena nitida28570.jpg
2831,Andrena nitida,13.0,Andrena nitida,13.0,0.9990638,Andrena nitida28818.jpg,BD_71/Andrena nitida/Andrena nitida28818.jpg
2832,Andrena nitida,13.0,Andrena nitida,13.0,0.90315634,Andrena nitida2947.jpeg,BD_71/Andrena nitida/Andrena nitida2947.jpeg
2833,Andrena nitida,13.0,Andrena nitida,13.0,0.9794953,Andrena nitida30656.jpg,BD_71/Andrena nitida/Andrena nitida30656.jpg
2834,Andrena nitida,13.0,Andrena nitida,13.0,0.96967757,Andrena nitida30784.jpg,BD_71/Andrena nitida/Andrena nitida30784.jpg
2835,Andrena nitida,13.0,Andrena nitida,13.0,0.98992646,Andrena nitida32766.jpeg,BD_71/Andrena nitida/Andrena nitida32766.jpeg
2836,Andrena nitida,13.0,Andrena nitida,13.0,0.984306,Andrena nitida32824.jpeg,BD_71/Andrena nitida/Andrena nitida32824.jpeg
2837,Andrena nitida,13.0,Andrena nitida,13.0,0.95104676,Andrena nitida3377.jpg,BD_71/Andrena nitida/Andrena nitida3377.jpg
2838,Andrena nitida,13.0,Andrena nitida,13.0,0.9973105,Andrena nitida3517.jpg,BD_71/Andrena nitida/Andrena nitida3517.jpg
2839,Andrena nitida,13.0,Andrena nitida,13.0,0.9675693,Andrena nitida385.jpg,BD_71/Andrena nitida/Andrena nitida385.jpg
2840,Andrena nitida,13.0,Andrena nitida,13.0,0.9168062,Andrena nitida40561.jpg,BD_71/Andrena nitida/Andrena nitida40561.jpg
2841,Andrena nitida,13.0,Andrena nitida,13.0,0.9992982,Andrena nitida51529.jpeg,BD_71/Andrena nitida/Andrena nitida51529.jpeg
2842,Andrena nitida,13.0,Andrena nitida,13.0,0.90094566,Andrena nitida51662.jpg,BD_71/Andrena nitida/Andrena nitida51662.jpg
2843,Andrena nitida,13.0,Andrena nitida,13.0,0.99773335,Andrena nitida51663.jpg,BD_71/Andrena nitida/Andrena nitida51663.jpg
2844,Andrena nitida,13.0,Andrena nitida,13.0,0.98199236,Andrena nitida51831.jpg,BD_71/Andrena nitida/Andrena nitida51831.jpg
2845,Andrena nitida,13.0,Andrena nitida,13.0,0.9949209,Andrena nitida51981.jpg,BD_71/Andrena nitida/Andrena nitida51981.jpg
2846,Andrena nitida,13.0,Andrena nitida,13.0,0.9576035,Andrena nitida52587.jpeg,BD_71/Andrena nitida/Andrena nitida52587.jpeg
2847,Andrena nitida,13.0,Andrena nitida,13.0,0.99884975,Andrena nitida52732.jpeg,BD_71/Andrena nitida/Andrena nitida52732.jpeg
2848,Andrena nitida,13.0,Andrena nitida,13.0,0.9775529,Andrena nitida53052.jpg,BD_71/Andrena nitida/Andrena nitida53052.jpg
2849,Andrena nitida,13.0,Andrena nitida,13.0,0.9645212,Andrena nitida54025.jpeg,BD_71/Andrena nitida/Andrena nitida54025.jpeg
2850,Andrena nitida,13.0,Andrena nitida,13.0,0.98523825,Andrena nitida54618.jpeg,BD_71/Andrena nitida/Andrena nitida54618.jpeg
2851,Andrena nitida,13.0,Andrena nitida,13.0,0.9741276,Andrena nitida54902.jpg,BD_71/Andrena nitida/Andrena nitida54902.jpg
2852,Andrena nitida,13.0,Andrena nitida,13.0,0.9190048,Andrena nitida55584.jpeg,BD_71/Andrena nitida/Andrena nitida55584.jpeg
2853,Andrena nitida,13.0,Andrena nitida,13.0,0.99491584,Andrena nitida56159.jpeg,BD_71/Andrena nitida/Andrena nitida56159.jpeg
2854,Andrena nitida,13.0,Andrena nitida,13.0,0.9135801,Andrena nitida56352.jpeg,BD_71/Andrena nitida/Andrena nitida56352.jpeg
2855,Andrena nitida,13.0,Andrena nitida,13.0,0.9976851,Andrena nitida56468.jpeg,BD_71/Andrena nitida/Andrena nitida56468.jpeg
2856,Andrena nitida,13.0,Andrena nitida,13.0,0.99943274,Andrena nitida57534.jpeg,BD_71/Andrena nitida/Andrena nitida57534.jpeg
2857,Andrena nitida,13.0,Andrena nitida,13.0,0.9993594,Andrena nitida58010.jpeg,BD_71/Andrena nitida/Andrena nitida58010.jpeg
2858,Andrena nitida,13.0,Andrena nitida,13.0,0.9978744,Andrena nitida58079.jpg,BD_71/Andrena nitida/Andrena nitida58079.jpg
2859,Andrena nitida,13.0,Andrena nitida,13.0,0.95242995,Andrena nitida5812.jpg,BD_71/Andrena nitida/Andrena nitida5812.jpg
2860,Andrena nitida,13.0,Andrena nitida,13.0,0.99991024,Andrena nitida5813.jpg,BD_71/Andrena nitida/Andrena nitida5813.jpg
2861,Andrena nitida,13.0,Andrena nitida,13.0,0.9952266,Andrena nitida5814.jpg,BD_71/Andrena nitida/Andrena nitida5814.jpg
2862,Andrena nitida,13.0,Andrena nitida,13.0,0.99456847,Andrena nitida5816.jpg,BD_71/Andrena nitida/Andrena nitida5816.jpg
2863,Andrena nitida,13.0,Andrena nitida,13.0,0.9530674,Andrena nitida58206.jpg,BD_71/Andrena nitida/Andrena nitida58206.jpg
2864,Andrena nitida,13.0,Andrena nitida,13.0,0.9565824,Andrena nitida58347.jpeg,BD_71/Andrena nitida/Andrena nitida58347.jpeg
2865,Andrena nitida,13.0,Andrena nitida,13.0,0.9880293,Andrena nitida58442.jpg,BD_71/Andrena nitida/Andrena nitida58442.jpg
2866,Andrena nitida,13.0,Andrena nitida,13.0,0.9916386,Andrena nitida58664.jpg,BD_71/Andrena nitida/Andrena nitida58664.jpg
2867,Andrena nitida,13.0,Andrena nitida,13.0,0.97659916,Andrena nitida58839.jpg,BD_71/Andrena nitida/Andrena nitida58839.jpg
2868,Andrena nitida,13.0,Andrena nitida,13.0,0.99060625,Andrena nitida59321.jpeg,BD_71/Andrena nitida/Andrena nitida59321.jpeg
2869,Andrena nitida,13.0,Andrena nitida,13.0,0.9984554,Andrena nitida59451.jpg,BD_71/Andrena nitida/Andrena nitida59451.jpg
2870,Andrena nitida,13.0,Andrena nitida,13.0,0.94112355,Andrena nitida59596.jpeg,BD_71/Andrena nitida/Andrena nitida59596.jpeg
2871,Andrena nitida,13.0,Andrena nitida,13.0,0.9986314,Andrena nitida6033.jpg,BD_71/Andrena nitida/Andrena nitida6033.jpg
2872,Andrena nitida,13.0,Andrena nitida,13.0,0.9978125,Andrena nitida60487.jpg,BD_71/Andrena nitida/Andrena nitida60487.jpg
2873,Andrena nitida,13.0,Andrena nitida,13.0,0.9908382,Andrena nitida60502.jpeg,BD_71/Andrena nitida/Andrena nitida60502.jpeg
2874,Andrena nitida,13.0,Andrena nitida,13.0,0.9934655,Andrena nitida6067.jpg,BD_71/Andrena nitida/Andrena nitida6067.jpg
2875,Andrena nitida,13.0,Andrena nitida,13.0,0.9785259,Andrena nitida6102.jpg,BD_71/Andrena nitida/Andrena nitida6102.jpg
2876,Andrena nitida,13.0,Andrena nitida,13.0,0.99123245,Andrena nitida61054.jpeg,BD_71/Andrena nitida/Andrena nitida61054.jpeg
2877,Andrena nitida,13.0,Andrena nitida,13.0,0.9950717,Andrena nitida61147.jpeg,BD_71/Andrena nitida/Andrena nitida61147.jpeg
2878,Andrena nitida,13.0,Andrena nitida,13.0,0.9986986,Andrena nitida61148.jpeg,BD_71/Andrena nitida/Andrena nitida61148.jpeg
2879,Andrena nitida,13.0,Andrena nitida,13.0,0.9979091,Andrena nitida61155.jpeg,BD_71/Andrena nitida/Andrena nitida61155.jpeg
2880,Andrena nitida,13.0,Andrena nitida,13.0,0.9978509,Andrena nitida61218.jpeg,BD_71/Andrena nitida/Andrena nitida61218.jpeg
2881,Andrena nitida,13.0,Andrena nitida,13.0,0.9946137,Andrena nitida61292.jpg,BD_71/Andrena nitida/Andrena nitida61292.jpg
2882,Andrena nitida,13.0,Andrena nitida,13.0,0.9990834,Andrena nitida61349.jpeg,BD_71/Andrena nitida/Andrena nitida61349.jpeg
2883,Andrena nitida,13.0,Andrena nitida,13.0,0.97591984,Andrena nitida61398.jpeg,BD_71/Andrena nitida/Andrena nitida61398.jpeg
2884,Andrena nitida,13.0,Andrena nitida,13.0,0.997024,Andrena nitida6153.jpg,BD_71/Andrena nitida/Andrena nitida6153.jpg
2885,Andrena nitida,13.0,Andrena nitida,13.0,0.9977043,Andrena nitida61711.jpeg,BD_71/Andrena nitida/Andrena nitida61711.jpeg
2886,Andrena nitida,13.0,Andrena nitida,13.0,0.99049115,Andrena nitida61806.jpg,BD_71/Andrena nitida/Andrena nitida61806.jpg
2887,Andrena nitida,13.0,Andrena nitida,13.0,0.9972017,Andrena nitida61920.jpeg,BD_71/Andrena nitida/Andrena nitida61920.jpeg
2888,Andrena nitida,13.0,Andrena nitida,13.0,0.9980565,Andrena nitida62122.jpeg,BD_71/Andrena nitida/Andrena nitida62122.jpeg
2889,Andrena nitida,13.0,Andrena nitida,13.0,0.9470225,Andrena nitida62540.jpg,BD_71/Andrena nitida/Andrena nitida62540.jpg
2890,Andrena nitida,13.0,Andrena nitida,13.0,0.9902497,Andrena nitida62682.jpeg,BD_71/Andrena nitida/Andrena nitida62682.jpeg
2891,Andrena nitida,13.0,Andrena nitida,13.0,0.99728525,Andrena nitida62791.jpeg,BD_71/Andrena nitida/Andrena nitida62791.jpeg
2892,Andrena nitida,13.0,Andrena nitida,13.0,0.9371919,Andrena nitida63040.jpeg,BD_71/Andrena nitida/Andrena nitida63040.jpeg
2893,Andrena nitida,13.0,Andrena nitida,13.0,0.9470482,Andrena nitida63192.jpg,BD_71/Andrena nitida/Andrena nitida63192.jpg
2894,Andrena nitida,13.0,Andrena nitida,13.0,0.9964199,Andrena nitida63385.jpg,BD_71/Andrena nitida/Andrena nitida63385.jpg
2895,Andrena nitida,13.0,Andrena nitida,13.0,0.9576365,Andrena nitida63608.jpeg,BD_71/Andrena nitida/Andrena nitida63608.jpeg
2896,Andrena nitida,13.0,Andrena nitida,13.0,0.9653279,Andrena nitida63952.jpg,BD_71/Andrena nitida/Andrena nitida63952.jpg
2897,Andrena nitida,13.0,Andrena nitida,13.0,0.980298,Andrena nitida64111.jpg,BD_71/Andrena nitida/Andrena nitida64111.jpg
2898,Andrena nitida,13.0,Andrena nitida,13.0,0.94422835,Andrena nitida64150.jpeg,BD_71/Andrena nitida/Andrena nitida64150.jpeg
2899,Andrena nitida,13.0,Andrena nitida,13.0,0.9729801,Andrena nitida64306.jpeg,BD_71/Andrena nitida/Andrena nitida64306.jpeg
2900,Andrena nitida,13.0,Andrena nitida,13.0,0.98264897,Andrena nitida64775.jpeg,BD_71/Andrena nitida/Andrena nitida64775.jpeg
2901,Andrena nitida,13.0,Andrena nitida,13.0,0.9921144,Andrena nitida65063.jpeg,BD_71/Andrena nitida/Andrena nitida65063.jpeg
2902,Andrena nitida,13.0,Andrena nitida,13.0,0.95494145,Andrena nitida65746.jpeg,BD_71/Andrena nitida/Andrena nitida65746.jpeg
2903,Andrena nitida,13.0,Andrena nitida,13.0,0.99991393,Andrena nitida65817.jpg,BD_71/Andrena nitida/Andrena nitida65817.jpg
2904,Andrena nitida,13.0,Andrena nitida,13.0,0.99629635,Andrena nitida66562.jpeg,BD_71/Andrena nitida/Andrena nitida66562.jpeg
2905,Andrena nitida,13.0,Andrena nitida,13.0,0.9994267,Andrena nitida66656.jpg,BD_71/Andrena nitida/Andrena nitida66656.jpg
2906,Andrena nitida,13.0,Andrena nitida,13.0,0.99758685,Andrena nitida66664.jpeg,BD_71/Andrena nitida/Andrena nitida66664.jpeg
2907,Andrena nitida,13.0,Andrena nitida,13.0,0.9988243,Andrena nitida6673.jpg,BD_71/Andrena nitida/Andrena nitida6673.jpg
2908,Andrena nitida,13.0,Andrena nitida,13.0,0.95452225,Andrena nitida6674.jpg,BD_71/Andrena nitida/Andrena nitida6674.jpg
2909,Andrena nitida,13.0,Andrena nitida,13.0,0.9558922,Andrena nitida66834.jpg,BD_71/Andrena nitida/Andrena nitida66834.jpg
2910,Andrena nitida,13.0,Andrena nitida,13.0,0.98428345,Andrena nitida6702.jpeg,BD_71/Andrena nitida/Andrena nitida6702.jpeg
2911,Andrena nitida,13.0,Andrena nitida,13.0,0.9951409,Andrena nitida67546.jpeg,BD_71/Andrena nitida/Andrena nitida67546.jpeg
2912,Andrena nitida,13.0,Andrena nitida,13.0,0.95244837,Andrena nitida68144.jpeg,BD_71/Andrena nitida/Andrena nitida68144.jpeg
2913,Andrena nitida,13.0,Andrena nitida,13.0,0.91885686,Andrena nitida68170.jpeg,BD_71/Andrena nitida/Andrena nitida68170.jpeg
2914,Andrena nitida,13.0,Andrena nitida,13.0,0.9900575,Andrena nitida68591.jpg,BD_71/Andrena nitida/Andrena nitida68591.jpg
2915,Andrena nitida,13.0,Andrena nitida,13.0,0.97873473,Andrena nitida68592.jpg,BD_71/Andrena nitida/Andrena nitida68592.jpg
2916,Andrena nitida,13.0,Andrena nitida,13.0,0.96937984,Andrena nitida69368.jpeg,BD_71/Andrena nitida/Andrena nitida69368.jpeg
2917,Andrena nitida,13.0,Andrena nitida,13.0,0.99936825,Andrena nitida69833.jpg,BD_71/Andrena nitida/Andrena nitida69833.jpg
2918,Andrena nitida,13.0,Andrena nitida,13.0,0.99988794,Andrena nitida70082.jpeg,BD_71/Andrena nitida/Andrena nitida70082.jpeg
2919,Andrena nitida,13.0,Andrena nitida,13.0,0.9475145,Andrena nitida70396.jpeg,BD_71/Andrena nitida/Andrena nitida70396.jpeg
2920,Andrena nitida,13.0,Andrena nitida,13.0,0.9138651,Andrena nitida7041.jpg,BD_71/Andrena nitida/Andrena nitida7041.jpg
2921,Andrena nitida,13.0,Andrena nitida,13.0,0.97094256,Andrena nitida71453.jpeg,BD_71/Andrena nitida/Andrena nitida71453.jpeg
2922,Andrena nitida,13.0,Andrena nitida,13.0,0.9296348,Andrena nitida72246.jpg,BD_71/Andrena nitida/Andrena nitida72246.jpg
2923,Andrena nitida,13.0,Andrena nitida,13.0,0.9302197,Andrena nitida8068.jpeg,BD_71/Andrena nitida/Andrena nitida8068.jpeg
2924,Andrena nitida,13.0,Andrena nitida,13.0,0.9963175,Andrena nitida8370.jpg,BD_71/Andrena nitida/Andrena nitida8370.jpg
2925,Andrena nitida,13.0,Andrena nitida,13.0,0.99416155,Andrena nitida8815.jpg,BD_71/Andrena nitida/Andrena nitida8815.jpg
2926,Andrena nitida,13.0,Andrena nitida,13.0,0.9950991,Andrena nitida8907.jpg,BD_71/Andrena nitida/Andrena nitida8907.jpg
2927,Andrena nitida,13.0,Andrena nitida,13.0,0.9777451,Andrena nitida9042.jpg,BD_71/Andrena nitida/Andrena nitida9042.jpg
2928,Andrena nitida,13.0,Andrena nitida,13.0,0.9962351,Andrena nitida92328.jpeg,BD_71/Andrena nitida/Andrena nitida92328.jpeg
2929,Andrena nitida,13.0,Andrena nitida,13.0,0.97876567,Andrena nitida92665.jpeg,BD_71/Andrena nitida/Andrena nitida92665.jpeg
2930,Andrena nitida,13.0,Andrena nitida,13.0,0.9470238,Andrena nitida94201.jpeg,BD_71/Andrena nitida/Andrena nitida94201.jpeg
2931,Andrena nitida,13.0,Andrena nitida,13.0,0.9995995,Andrena nitida94272.jpg,BD_71/Andrena nitida/Andrena nitida94272.jpg
2932,Andrena nitida,13.0,Andrena nitida,13.0,0.97219646,Andrena nitida95558.jpeg,BD_71/Andrena nitida/Andrena nitida95558.jpeg
2933,Andrena nitida,13.0,Andrena nitida,13.0,0.9550356,Andrena nitida95687.jpeg,BD_71/Andrena nitida/Andrena nitida95687.jpeg
2934,Andrena nitida,13.0,Andrena nitida,13.0,0.9972357,Andrena nitida96217.jpg,BD_71/Andrena nitida/Andrena nitida96217.jpg
2935,Andrena nitida,13.0,Andrena nitida,13.0,0.9793315,Andrena nitida97.jpg,BD_71/Andrena nitida/Andrena nitida97.jpg
2936,Andrena nitida,13.0,Andrena nitida,13.0,0.9945274,Andrena nitida9888.jpg,BD_71/Andrena nitida/Andrena nitida9888.jpg
2937,Andrena nitida,13.0,Andrena nitida,13.0,0.93426704,Andrena nitida9950.jpg,BD_71/Andrena nitida/Andrena nitida9950.jpg
2938,Andrena nitida,13.0,Andrena nitida,13.0,0.99970454,Chaudfontaine 04-2019 128.jpg,BD_71/Andrena nitida/Chaudfontaine 04-2019 128.jpg
2939,Andrena nitida,13.0,Andrena nitida,13.0,0.98495156,Chaudfontaine 04-2019 129.jpg,BD_71/Andrena nitida/Chaudfontaine 04-2019 129.jpg
2940,Andrena nitida,13.0,Andrena nitida,13.0,0.9841669,DSC_23842385.jpg,BD_71/Andrena nitida/DSC_23842385.jpg
2941,Andrena nitida,13.0,Andrena nitida,13.0,0.9908907,DSC_2386-13Mai2012-Villiers sur marne.jpeg,BD_71/Andrena nitida/DSC_2386-13Mai2012-Villiers sur marne.jpeg
2942,Andrena nitida,13.0,Andrena nitida,13.0,0.9995166,IMG_15708.jpeg,BD_71/Andrena nitida/IMG_15708.jpeg
2943,Andrena nitida,13.0,Andrena nitida,13.0,0.9944734,IMG_15713 2.jpeg,BD_71/Andrena nitida/IMG_15713 2.jpeg
2944,Andrena nitida,13.0,Andrena nitida,13.0,0.9846473,IMG_5728 Andrena sp 150 dpi .jpeg,BD_71/Andrena nitida/IMG_5728 Andrena sp 150 dpi .jpeg
2945,Andrena nitida,13.0,Andrena nitida,13.0,0.986339,P3290987-Andrena-femelle - copie.jpg,BD_71/Andrena nitida/P3290987-Andrena-femelle - copie.jpg
2946,Andrena nitida,13.0,Andrena nitida,13.0,0.99096465,P4050004r.jpg,BD_71/Andrena nitida/P4050004r.jpg
2947,Andrena nitida,13.0,Andrena nitida,13.0,0.9955468,P4170581-Andrena-femelle - copie.jpg,BD_71/Andrena nitida/P4170581-Andrena-femelle - copie.jpg
2948,Andrena nitida,13.0,Andrena nitida,13.0,0.963429,abeille_1.jpg,BD_71/Andrena nitida/abeille_1.jpg
2949,Andrena nitida,13.0,Andrena nitida,13.0,0.9760021,andrena_nitida_2.jpg,BD_71/Andrena nitida/andrena_nitida_2.jpg
2950,Andrena nitida,13.0,Andrena nitida,13.0,0.9074982,andrena_nitida_f.jpg,BD_71/Andrena nitida/andrena_nitida_f.jpg
2951,Andrena nitida,13.0,Andrena nitida,13.0,0.99702865,andrena_r2_14mm_.jpg,BD_71/Andrena nitida/andrena_r2_14mm_.jpg
2952,Andrena nitida,13.0,Andrena nitida,13.0,0.9164117,andrena_r_14mm_0.jpg,BD_71/Andrena nitida/andrena_r_14mm_0.jpg
2953,Andrena nitida,13.0,Andrena nitida,13.0,0.97075933,img_9229.jpg,BD_71/Andrena nitida/img_9229.jpg
2954,Andrena nitida,13.0,Andrena nitida,13.0,0.9997651,img_9857_2_.jpg.jpg,BD_71/Andrena nitida/img_9857_2_.jpg.jpg
2955,Andrena nitida,13.0,Andrena nitida,13.0,0.99977106,img_9858_2_.jpg.jpg,BD_71/Andrena nitida/img_9858_2_.jpg.jpg
2956,Andrena nitida,13.0,Andrena nitida,13.0,0.99974066,montagewu.jpg,BD_71/Andrena nitida/montagewu.jpg
2957,Andrena nitida,13.0,Andrena nitida,13.0,0.96885306,p1070587_andrena.jpg,BD_71/Andrena nitida/p1070587_andrena.jpg
2958,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99246335,20160316-DSC09730 klein.jpg,BD_71/Andrena nycthemera/20160316-DSC09730 klein.jpg
2959,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9995191,Andrena nycthemera20636.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20636.jpg
2960,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9913394,Andrena nycthemera20637.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20637.jpg
2961,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99706084,Andrena nycthemera20638.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20638.jpg
2962,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.992336,Andrena nycthemera20639.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20639.jpg
2963,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9944511,Andrena nycthemera20640.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20640.jpg
2964,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.95479375,Andrena nycthemera20855.jpg,BD_71/Andrena nycthemera/Andrena nycthemera20855.jpg
2965,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99702257,Andrena nycthemera21021.jpg,BD_71/Andrena nycthemera/Andrena nycthemera21021.jpg
2966,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9932848,Andrena nycthemera2499.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2499.jpg
2967,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9994479,Andrena nycthemera2502.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2502.jpg
2968,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99582314,Andrena nycthemera2503.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2503.jpg
2969,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99151355,Andrena nycthemera2504.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2504.jpg
2970,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.94986516,Andrena nycthemera2508.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2508.jpg
2971,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9914556,Andrena nycthemera2509.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2509.jpg
2972,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99418265,Andrena nycthemera2511.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2511.jpg
2973,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.98500663,Andrena nycthemera2512.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2512.jpg
2974,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9996991,Andrena nycthemera2513.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2513.jpg
2975,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9957664,Andrena nycthemera2514.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2514.jpg
2976,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9912924,Andrena nycthemera2515.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2515.jpg
2977,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.996234,Andrena nycthemera2516.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2516.jpg
2978,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9995448,Andrena nycthemera2517.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2517.jpg
2979,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99420846,Andrena nycthemera2518.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2518.jpg
2980,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99849534,Andrena nycthemera2519.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2519.jpg
2981,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99772805,Andrena nycthemera2520.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2520.jpg
2982,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9948087,Andrena nycthemera2521.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2521.jpg
2983,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.996995,Andrena nycthemera2522.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2522.jpg
2984,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.95773673,Andrena nycthemera2524.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2524.jpg
2985,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9963862,Andrena nycthemera2525.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2525.jpg
2986,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99369687,Andrena nycthemera2526.jpg,BD_71/Andrena nycthemera/Andrena nycthemera2526.jpg
2987,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9694519,Andrena nycthemera3034.jpg,BD_71/Andrena nycthemera/Andrena nycthemera3034.jpg
2988,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9240038,Andrena nycthemera3035.jpg,BD_71/Andrena nycthemera/Andrena nycthemera3035.jpg
2989,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.98207057,Andrena nycthemera3036.jpg,BD_71/Andrena nycthemera/Andrena nycthemera3036.jpg
2990,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9279668,Andrena nycthemera56543.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56543.jpg
2991,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9827322,Andrena nycthemera56545.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56545.jpg
2992,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9925995,Andrena nycthemera56548.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56548.jpg
2993,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9185553,Andrena nycthemera56549.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56549.jpg
2994,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.98962396,Andrena nycthemera56550.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56550.jpg
2995,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9941186,Andrena nycthemera56552.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56552.jpg
2996,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.9970939,Andrena nycthemera56555.jpg,BD_71/Andrena nycthemera/Andrena nycthemera56555.jpg
2997,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99703634,Andrena nycthemera5703.jpg,BD_71/Andrena nycthemera/Andrena nycthemera5703.jpg
2998,Andrena nycthemera,14.0,Andrena nycthemera,14.0,0.99608755,Andrena nycthemera5704.jpg,BD_71/Andrena nycthemera/Andrena nycthemera5704.jpg
